title,start_year,end_year,production_span,genres,tmdb_id,media_type,actor_name,actor_tmdb_id,actor_gender_code,actor_gender,actor_age_at_release,character_name,is_named_character,billing_order,role_type,prominence_score,actor_ethnicity,confidence,sympathy_coding,arc_presence,arc_direction,confidence_arc
The Hobbit: The Battle of the Five Armies,2014,2014,1,Action|Adventure|Fantasy,122917,movie,Graham McTavish,95047,2,male,,Dwalin,True,13,minor,0.0214,White,high,protagonist,minor,positive,medium
The Hobbit: The Battle of the Five Armies,2014,2014,1,Action|Adventure|Fantasy,122917,movie,James Nesbitt,34715,2,male,,Bofur,True,14,minor,0.0199,White,high,protagonist,minor,positive,medium
The Hobbit: The Battle of the Five Armies,2014,2014,1,Action|Adventure|Fantasy,122917,movie,Stephen Fry,11275,2,male,,Master of Laketown,True,15,minor,0.0185,White,high,neutral,flat,none,medium
The Hobbit: The Battle of the Five Armies,2014,2014,1,Action|Adventure|Fantasy,122917,movie,Ryan Gage,60349,2,male,,Alfrid,True,16,minor,0.0174,White,high,antagonist,flat,none,medium
The Hobbit: The Battle of the Five Armies,2014,2014,1,Action|Adventure|Fantasy,122917,movie,Cate Blanchett,112,1,female,,Galadriel,True,17,minor,0.0164,White,high,protagonist,significant,positive,high
The Hobbit: The Battle of the Five Armies,2014,2014,1,Action|Adventure|Fantasy,122917,movie,Ian Holm,65,2,male,,Old Bilbo Baggins,True,18,minor,0.0154,White,high,neutral,flat,none,medium
The Hobbit: The Battle of the Five Armies,2014,2014,1,Action|Adventure|Fantasy,122917,movie,Christopher Lee,113,2,male,,Saruman the White,True,19,minor,0.0146,White,high,antagonist,flat,none,high
The Hobbit: The Battle of the Five Armies,2014,2014,1,Action|Adventure|Fantasy,122917,movie,Hugo Weaving,1331,2,male,,Elrond,True,20,minor,0.0139,White,high,protagonist,minor,positive,high
A Perfect Ending,2012,2012,1,Drama|Romance,107257,movie,Barbara Niven,104646,1,female,,Rebecca Westridge,True,1,lead,0.278,White,high,protagonist,significant,positive,medium
A Perfect Ending,2012,2012,1,Drama|Romance,107257,movie,Jessica Clark,138690,1,female,,Paris,True,2,lead,0.139,Mixed/Multiracial,medium,neutral,flat,none,low
A Perfect Ending,2012,2012,1,Drama|Romance,107257,movie,John Heard,11512,2,male,,Mason Westridge,True,3,lead,0.0927,White,high,neutral,flat,none,low
A Perfect Ending,2012,2012,1,Drama|Romance,107257,movie,Morgan Fairchild,14990,1,female,,Valentina,True,4,supporting,0.0695,White,high,protagonist,significant,positive,medium
A Perfect Ending,2012,2012,1,Drama|Romance,107257,movie,Kerry Knuppe,1180941,1,female,,Jessica Westridge,True,5,supporting,0.0556,White,high,protagonist,significant,positive,medium
A Perfect Ending,2012,2012,1,Drama|Romance,107257,movie,Imelda Corcoran,212050,1,female,,Kelly,True,6,supporting,0.0463,White,medium,neutral,flat,none,low
A Perfect Ending,2012,2012,1,Drama|Romance,107257,movie,Mary Jane Wells,1510827,0,unspecified,,Shirin,True,7,supporting,0.0397,White,high,protagonist,significant,positive,medium
A Perfect Ending,2012,2012,1,Drama|Romance,107257,movie,Rebecca Staab,88168,1,female,,Sylvie,True,8,supporting,0.0347,White,high,neutral,flat,none,low
A Perfect Ending,2012,2012,1,Drama|Romance,107257,movie,Michael Adam Hamilton,928695,2,male,,Aaron Westridge,True,9,supporting,0.0309,White,medium,neutral,flat,none,low
A Perfect Ending,2012,2012,1,Drama|Romance,107257,movie,Bryan Mordechai Jackson,1510829,0,unspecified,,Hank Westridge,True,10,supporting,0.0278,Black,high,neutral,flat,none,low
A Perfect Ending,2012,2012,1,Drama|Romance,107257,movie,Gloria Gifford,92587,1,female,,Sharon,True,11,minor,0.0253,White,high,neutral,flat,none,low
A Perfect Ending,2012,2012,1,Drama|Romance,107257,movie,Marc Crumpton,1510830,2,male,,Jared,True,12,minor,0.0232,White,medium,neutral,flat,none,low
A Perfect Ending,2012,2012,1,Drama|Romance,107257,movie,Lauryn Nicole Hamilton,1510832,1,female,,Janice,True,13,minor,0.0214,Black,high,neutral,flat,none,low
A Perfect Ending,2012,2012,1,Drama|Romance,107257,movie,Cathy DeBuono,120976,1,female,,Dawn,True,14,minor,0.0199,White,high,protagonist,significant,positive,medium
A Perfect Ending,2012,2012,1,Drama|Romance,107257,movie,Lee Anne Matusek,1510834,0,unspecified,,Megan,True,15,minor,0.0185,White,medium,neutral,flat,none,low
A Perfect Ending,2012,2012,1,Drama|Romance,107257,movie,Erika Schiff,4446345,0,unspecified,,Ella,True,16,minor,0.0174,White,medium,neutral,flat,none,low
A Perfect Ending,2012,2012,1,Drama|Romance,107257,movie,Gary Weeks,168875,2,male,,Dr. Weiller,True,17,minor,0.0164,White,high,neutral,flat,none,low
A Perfect Ending,2012,2012,1,Drama|Romance,107257,movie,Steve Tyler,207671,2,male,,Business John,True,18,minor,0.0154,White,high,neutral,flat,none,low
A Perfect Ending,2012,2012,1,Drama|Romance,107257,movie,Todd Gilliam,4446359,0,unspecified,,S&M John,True,19,minor,0.0146,White,high,neutral,flat,none,low
A Perfect Ending,2012,2012,1,Drama|Romance,107257,movie,Terrence Beasor,159327,2,male,,Older John,True,20,minor,0.0139,White,high,neutral,flat,none,low
Coco,2017,2017,1,Family|Animation|Music|Adventure,354912,movie,Anthony Gonzalez,1193391,2,male,,Miguel Rivera (voice),True,1,lead,0.278,Hispanic/Latino,high,protagonist,significant,positive,high
Coco,2017,2017,1,Family|Animation|Music|Adventure,354912,movie,Gael García Bernal,258,2,male,,Héctor (voice),True,2,lead,0.139,Hispanic/Latino,high,protagonist,significant,positive,high
Coco,2017,2017,1,Family|Animation|Music|Adventure,354912,movie,Benjamin Bratt,4589,2,male,,Ernesto de la Cruz (voice),True,3,lead,0.0927,Hispanic/Latino,high,antagonist,significant,negative,medium
Coco,2017,2017,1,Family|Animation|Music|Adventure,354912,movie,Alanna Ubach,10402,1,female,,Mamá Imelda (voice),True,4,supporting,0.0695,Hispanic/Latino,high,protagonist,significant,positive,medium
Coco,2017,2017,1,Family|Animation|Music|Adventure,354912,movie,Renée Victor,154004,1,female,,Abuelita (voice),True,5,supporting,0.0556,Hispanic/Latino,high,protagonist,minor,positive,medium
Coco,2017,2017,1,Family|Animation|Music|Adventure,354912,movie,Jaime Camil,545087,2,male,,Papá (voice),True,6,supporting,0.0463,Hispanic/Latino,high,neutral,flat,none,medium
Coco,2017,2017,1,Family|Animation|Music|Adventure,354912,movie,Alfonso Arau,22767,2,male,,Papá Julio (voice),True,7,supporting,0.0397,Hispanic/Latino,high,neutral,flat,none,low
Coco,2017,2017,1,Family|Animation|Music|Adventure,354912,movie,Herbert Siguenza,178667,2,male,,Tío Oscar / Tío Felipe (voice),True,8,supporting,0.0347,Hispanic/Latino,high,neutral,flat,none,low
Coco,2017,2017,1,Family|Animation|Music|Adventure,354912,movie,Gabriel Iglesias,86498,2,male,,Clerk (voice),True,9,supporting,0.0309,Hispanic/Latino,high,neutral,flat,none,low
Coco,2017,2017,1,Family|Animation|Music|Adventure,354912,movie,Lombardo Boyar,4992,2,male,,Plaza Mariachi / Gustavo (voice),True,10,supporting,0.0278,Hispanic/Latino,high,neutral,flat,none,low
Coco,2017,2017,1,Family|Animation|Music|Adventure,354912,movie,Ana Ofelia Murguía,1043869,1,female,,Mamá Coco (voice),True,11,minor,0.0253,Hispanic/Latino,high,protagonist,significant,positive,medium
Coco,2017,2017,1,Family|Animation|Music|Adventure,354912,movie,Natalia Cordova-Buckley,1693947,1,female,,Frida Kahlo (voice),True,12,minor,0.0232,Hispanic/Latino,high,neutral,flat,none,low
Coco,2017,2017,1,Family|Animation|Music|Adventure,354912,movie,Sofía Espinosa,1007527,1,female,,Mamá (voice),True,13,minor,0.0214,Hispanic/Latino,high,neutral,flat,none,low
Coco,2017,2017,1,Family|Animation|Music|Adventure,354912,movie,Selene Luna,48161,1,female,,Tía Rosita (voice),True,14,minor,0.0199,Hispanic/Latino,high,neutral,flat,none,low
Coco,2017,2017,1,Family|Animation|Music|Adventure,354912,movie,Edward James Olmos,587,2,male,,Chicharrón (voice),True,15,minor,0.0185,Hispanic/Latino,high,neutral,flat,none,medium
Coco,2017,2017,1,Family|Animation|Music|Adventure,354912,movie,Carla Medina,1938082,1,female,,Departures Agent / Additional Voices (voice),True,16,minor,0.0174,Hispanic/Latino,high,neutral,flat,none,low
Coco,2017,2017,1,Family|Animation|Music|Adventure,354912,movie,Dyana Ortelli,104382,1,female,,Tía Victoria / Additional Voices (voice),True,17,minor,0.0164,White,medium,neutral,flat,none,low
Coco,2017,2017,1,Family|Animation|Music|Adventure,354912,movie,Luis Valdez,82219,2,male,,Tío Berto / Don Hidalgo (voice),True,18,minor,0.0154,Hispanic/Latino,high,neutral,flat,none,low
Coco,2017,2017,1,Family|Animation|Music|Adventure,354912,movie,Blanca Araceli,1830409,1,female,,Emcee (voice),True,19,minor,0.0146,Hispanic/Latino,high,neutral,flat,none,low
Coco,2017,2017,1,Family|Animation|Music|Adventure,354912,movie,Salvador Reyes,1496949,2,male,,Security Guard (voice),True,20,minor,0.0139,Hispanic/Latino,high,neutral,flat,none,low
Venom: The Last Dance,2024,2024,1,Science Fiction|Action|Adventure,912649,movie,Tom Hardy,2524,2,male,,Eddie Brock / Venom,True,1,lead,0.278,White,high,antihero,significant,positive,high
Venom: The Last Dance,2024,2024,1,Science Fiction|Action|Adventure,912649,movie,Chiwetel Ejiofor,5294,2,male,,Strickland,True,2,lead,0.139,Black,high,antagonist,flat,none,low
Venom: The Last Dance,2024,2024,1,Science Fiction|Action|Adventure,912649,movie,Juno Temple,36594,1,female,,Dr. Teddy Paine,True,3,lead,0.0927,White,high,neutral,flat,none,low
Venom: The Last Dance,2024,2024,1,Science Fiction|Action|Adventure,912649,movie,Rhys Ifans,7026,2,male,,Martin,True,4,supporting,0.0695,White,high,neutral,flat,none,low
Venom: The Last Dance,2024,2024,1,Science Fiction|Action|Adventure,912649,movie,Stephen Graham,1115,2,male,,Detective Mulligan,True,5,supporting,0.0556,White,high,neutral,flat,none,low
Venom: The Last Dance,2024,2024,1,Science Fiction|Action|Adventure,912649,movie,Peggy Lu,2141479,1,female,,Mrs. Chen,True,6,supporting,0.0463,East Asian,high,neutral,flat,none,low
Venom: The Last Dance,2024,2024,1,Science Fiction|Action|Adventure,912649,movie,Clark Backo,1861573,1,female,,Sadie,True,7,supporting,0.0397,White,high,neutral,flat,none,low
Venom: The Last Dance,2024,2024,1,Science Fiction|Action|Adventure,912649,movie,Alanna Ubach,10402,1,female,,Nova,True,8,supporting,0.0347,Hispanic/Latino,high,neutral,flat,none,low
Venom: The Last Dance,2024,2024,1,Science Fiction|Action|Adventure,912649,movie,Cristo Fernández,2627590,2,male,,Barman,True,9,supporting,0.0309,Hispanic/Latino,high,neutral,flat,none,low
Venom: The Last Dance,2024,2024,1,Science Fiction|Action|Adventure,912649,movie,Jared Abrahamson,1011019,2,male,,Captain Forrest,True,10,supporting,0.0278,White,high,neutral,flat,none,low
Venom: The Last Dance,2024,2024,1,Science Fiction|Action|Adventure,912649,movie,Hala Finley,1368479,1,female,,Echo,True,11,minor,0.0253,White,medium,neutral,flat,none,low
Venom: The Last Dance,2024,2024,1,Science Fiction|Action|Adventure,912649,movie,Dash McCloud,3106475,2,male,,Leaf,True,12,minor,0.0232,White,high,neutral,flat,none,low
Venom: The Last Dance,2024,2024,1,Science Fiction|Action|Adventure,912649,movie,Andy Serkis,1333,2,male,,Knull (voice),True,13,minor,0.0214,White,high,antagonist,flat,none,low
Venom: The Last Dance,2024,2024,1,Science Fiction|Action|Adventure,912649,movie,Reid Scott,81316,2,male,,Dr. Dan Lewis,True,14,minor,0.0199,White,high,neutral,flat,none,low
Venom: The Last Dance,2024,2024,1,Science Fiction|Action|Adventure,912649,movie,Jack Brady,1688381,2,male,,Jim - Security,True,15,minor,0.0185,White,high,neutral,flat,none,low
Venom: The Last Dance,2024,2024,1,Science Fiction|Action|Adventure,912649,movie,Ivo Nandi,1346980,2,male,,Javier,True,16,minor,0.0174,White,high,neutral,flat,none,low
Venom: The Last Dance,2024,2024,1,Science Fiction|Action|Adventure,912649,movie,Jake Allyn,1491348,2,male,,Las Vegas Security Guard,True,17,minor,0.0164,White,high,neutral,flat,none,low
Venom: The Last Dance,2024,2024,1,Science Fiction|Action|Adventure,912649,movie,Otis Winston,1736538,2,male,,Donald the Security Guard,True,18,minor,0.0154,Black,high,neutral,flat,none,low
Venom: The Last Dance,2024,2024,1,Science Fiction|Action|Adventure,912649,movie,Jacob Tomuri,215913,2,male,,Tuxedo Guy,True,19,minor,0.0146,White,medium,neutral,flat,none,low
Venom: The Last Dance,2024,2024,1,Science Fiction|Action|Adventure,912649,movie,Brooke Carter,2750967,1,female,,Young Paine,True,20,minor,0.0139,White,high,neutral,flat,none,low
The Long Walk,2025,2025,1,Science Fiction|Thriller|Horror,604079,movie,Cooper Hoffman,2764542,2,male,,Raymond Garraty #47,True,1,lead,0.278,White,high,protagonist,significant,positive,medium
The Long Walk,2025,2025,1,Science Fiction|Thriller|Horror,604079,movie,David Jonsson,2761308,2,male,,Peter McVries #23,True,2,lead,0.139,Black,high,neutral,flat,none,low
The Long Walk,2025,2025,1,Science Fiction|Thriller|Horror,604079,movie,Ben Wang,3033265,2,male,,Hank Olson #46,True,3,lead,0.0927,East Asian,high,neutral,flat,none,low
The Long Walk,2025,2025,1,Science Fiction|Thriller|Horror,604079,movie,Tut Nyuot,2362672,2,male,,Arthur Baker #6,True,4,supporting,0.0695,Black,high,neutral,flat,none,low
The Long Walk,2025,2025,1,Science Fiction|Thriller|Horror,604079,movie,Charlie Plummer,1440574,2,male,,Gary Barkovitch #5,True,5,supporting,0.0556,White,high,neutral,flat,none,low
The Long Walk,2025,2025,1,Science Fiction|Thriller|Horror,604079,movie,Garrett Wareing,1446466,2,male,,Stebbins #38,True,6,supporting,0.0463,White,high,neutral,flat,none,low
The Long Walk,2025,2025,1,Science Fiction|Thriller|Horror,604079,movie,Jordan Gonzalez,3395594,2,male,,Richard Harkness #49,True,7,supporting,0.0397,Hispanic/Latino,medium,neutral,flat,none,low
The Long Walk,2025,2025,1,Science Fiction|Thriller|Horror,604079,movie,Joshua Odjick,3238101,2,male,,Collie Parker #48,True,8,supporting,0.0347,Mixed/Multiracial,medium,neutral,flat,none,low
The Long Walk,2025,2025,1,Science Fiction|Thriller|Horror,604079,movie,Mark Hamill,2,2,male,,The Major,True,9,supporting,0.0309,White,high,neutral,flat,none,low
The Long Walk,2025,2025,1,Science Fiction|Thriller|Horror,604079,movie,Roman Griffin Davis,2054851,2,male,,Curly #7,True,10,supporting,0.0278,White,high,neutral,flat,none,low
The Long Walk,2025,2025,1,Science Fiction|Thriller|Horror,604079,movie,Judy Greer,20750,1,female,,Mrs. Ginnie Garraty,True,11,minor,0.0253,White,high,neutral,flat,none,low
The Long Walk,2025,2025,1,Science Fiction|Thriller|Horror,604079,movie,Josh Hamilton,52419,2,male,,Mr. William Garraty,True,12,minor,0.0232,White,high,protagonist,significant,positive,medium
The Long Walk,2025,2025,1,Science Fiction|Thriller|Horror,604079,movie,Noah de Mel,4602237,2,male,,Ewing #1,True,13,minor,0.0214,White,medium,neutral,flat,none,low
The Long Walk,2025,2025,1,Science Fiction|Thriller|Horror,604079,movie,Daymon Wrightly,5313193,2,male,,Rank #19,True,14,minor,0.0199,Unknown,low,neutral,flat,none,low
The Long Walk,2025,2025,1,Science Fiction|Thriller|Horror,604079,movie,Jack Giffin,1882285,2,male,,Ronald #45,True,15,minor,0.0185,White,medium,neutral,flat,none,low
The Long Walk,2025,2025,1,Science Fiction|Thriller|Horror,604079,movie,Thamela Mpumlwana,1467907,2,male,,Pearson #8,True,16,minor,0.0174,Black,high,neutral,flat,none,low
The Long Walk,2025,2025,1,Science Fiction|Thriller|Horror,604079,movie,Keenan Lehmann,1356225,0,unspecified,,Larson #14,True,17,minor,0.0164,White,medium,neutral,flat,none,low
The Long Walk,2025,2025,1,Science Fiction|Thriller|Horror,604079,movie,Dale Neri,5691798,2,male,,Percy Grimes #31,True,18,minor,0.0154,White,medium,neutral,flat,none,low
The Long Walk,2025,2025,1,Science Fiction|Thriller|Horror,604079,movie,Teagan Stark,4190380,2,male,,Patrick Smith #4,True,19,minor,0.0146,White,high,neutral,flat,none,low
The Long Walk,2025,2025,1,Science Fiction|Thriller|Horror,604079,movie,Samuel Clark,5687969,2,male,,Tressler #24,True,20,minor,0.0139,White,medium,neutral,flat,none,low
The Watchers,2024,2024,1,Fantasy|Horror|Mystery,1086747,movie,Dakota Fanning,501,1,female,,Mina / Lucy,True,1,lead,0.278,White,high,protagonist,significant,positive,medium
The Watchers,2024,2024,1,Fantasy|Horror|Mystery,1086747,movie,Georgina Campbell,1335315,1,female,,Ciara,True,2,lead,0.139,White,high,protagonist,significant,positive,medium
The Watchers,2024,2024,1,Fantasy|Horror|Mystery,1086747,movie,Olwen Fouéré,933272,1,female,,Madeline,True,3,lead,0.0927,White,high,neutral,flat,none,low
The Watchers,2024,2024,1,Fantasy|Horror|Mystery,1086747,movie,Oliver Finnegan,2710312,2,male,,Daniel,True,4,supporting,0.0695,White,high,neutral,flat,none,low
The Watchers,2024,2024,1,Fantasy|Horror|Mystery,1086747,movie,Alistair Brammer,231666,2,male,,John,True,5,supporting,0.0556,White,high,neutral,flat,none,low
The Watchers,2024,2024,1,Fantasy|Horror|Mystery,1086747,movie,John Lynch,28743,2,male,,Kilmartin,True,6,supporting,0.0463,White,high,neutral,flat,none,low
The Watchers,2024,2024,1,Fantasy|Horror|Mystery,1086747,movie,Siobhan Hewlett,19997,1,female,,Mina's Mother,True,7,supporting,0.0397,White,high,neutral,flat,none,low
The Watchers,2024,2024,1,Fantasy|Horror|Mystery,1086747,movie,Hannah Dargan,4753648,1,female,,Young Mina,True,8,supporting,0.0347,White,High,neutral,flat,none,low
The Watchers,2024,2024,1,Fantasy|Horror|Mystery,1086747,movie,Emily Dargan,4753649,1,female,,Young Lucy,True,9,supporting,0.0309,White,High,neutral,flat,none,low
The Watchers,2024,2024,1,Fantasy|Horror|Mystery,1086747,movie,Joel Figueroa,4272046,2,male,,Darwin (voice),True,10,supporting,0.0278,Hispanic/Latino,high,neutral,flat,none,low
The Watchers,2024,2024,1,Fantasy|Horror|Mystery,1086747,movie,Thabile Michelle Hlongwane,4817253,1,female,,Newscaster,True,11,minor,0.0253,Black,high,neutral,flat,none,low
The Watchers,2024,2024,1,Fantasy|Horror|Mystery,1086747,movie,Anthony Morris,1865000,2,male,,Burke,True,12,minor,0.0232,White,high,neutral,flat,none,low
The Watchers,2024,2024,1,Fantasy|Horror|Mystery,1086747,movie,Shane O'Regan,3291912,2,male,,Collin,True,13,minor,0.0214,White,high,neutral,flat,none,low
The Watchers,2024,2024,1,Fantasy|Horror|Mystery,1086747,movie,Jim Tighe,587778,2,male,,Bus Driver,True,14,minor,0.0199,White,high,neutral,flat,none,low
The Watchers,2024,2024,1,Fantasy|Horror|Mystery,1086747,movie,Zarima McDermott,4799823,1,female,,University Student,True,15,minor,0.0185,Unknown,low,neutral,flat,none,low
The Watchers,2024,2024,1,Fantasy|Horror|Mystery,1086747,movie,Morgan Bailey-Rocks,4817260,2,male,,Younger Boy,True,16,minor,0.0174,Unknown,low,neutral,flat,none,low
The Watchers,2024,2024,1,Fantasy|Horror|Mystery,1086747,movie,Christian Bailey-Rocks,4817261,2,male,,Older Brother,True,17,minor,0.0164,Unknown,low,neutral,flat,none,low
The Watchers,2024,2024,1,Fantasy|Horror|Mystery,1086747,movie,Éabha Connolly,4799824,1,female,,Little Girl,True,18,minor,0.0154,White,high,neutral,flat,none,low
The Watchers,2024,2024,1,Fantasy|Horror|Mystery,1086747,movie,Hannah Howland,4329965,1,female,,Chloe,True,19,minor,0.0146,White,high,neutral,flat,none,low
The Watchers,2024,2024,1,Fantasy|Horror|Mystery,1086747,movie,Kya Brame,3863344,1,female,,Georgia,True,20,minor,0.0139,Mixed/Multiracial,medium,neutral,flat,none,low
WALL·E,2008,2008,1,Animation|Family|Science Fiction,10681,movie,Ben Burtt,670,2,male,,WALL·E / M-O (voice),True,1,lead,0.278,White,high,protagonist,significant,positive,high
WALL·E,2008,2008,1,Animation|Family|Science Fiction,10681,movie,Elissa Knight,72754,1,female,,EVE (voice),True,2,lead,0.139,White,high,protagonist,significant,positive,high
WALL·E,2008,2008,1,Animation|Family|Science Fiction,10681,movie,Jeff Garlin,60074,2,male,,Captain (voice),True,3,lead,0.0927,White,high,neutral,flat,none,low
WALL·E,2008,2008,1,Animation|Family|Science Fiction,10681,movie,Fred Willard,20753,2,male,,"Shelby Forthright, BnL CEO",True,4,supporting,0.0695,White,high,antagonist,flat,none,medium
WALL·E,2008,2008,1,Animation|Family|Science Fiction,10681,movie,John Ratzenberger,7907,2,male,,John (voice),True,5,supporting,0.0556,White,high,neutral,flat,none,low
WALL·E,2008,2008,1,Animation|Family|Science Fiction,10681,movie,Kathy Najimy,11074,1,female,,Mary (voice),True,6,supporting,0.0463,White,high,neutral,flat,none,low
WALL·E,2008,2008,1,Animation|Family|Science Fiction,10681,movie,Sigourney Weaver,10205,1,female,,Ship's Computer (voice),True,7,supporting,0.0397,White,high,neutral,flat,none,medium
WALL·E,2008,2008,1,Animation|Family|Science Fiction,10681,movie,Lori Alan,24358,1,female,,Additional Voices (voice),True,8,supporting,0.0347,White,high,neutral,flat,none,low
WALL·E,2008,2008,1,Animation|Family|Science Fiction,10681,movie,Bob Bergen,78317,2,male,,Additional Voices (voice),True,9,supporting,0.0309,White,high,neutral,flat,none,low
WALL·E,2008,2008,1,Animation|Family|Science Fiction,10681,movie,John Cygan,167295,2,male,,Additional Voices (voice),True,10,supporting,0.0278,White,high,neutral,flat,none,low
WALL·E,2008,2008,1,Animation|Family|Science Fiction,10681,movie,Pete Docter,12890,2,male,,Additional Voices (voice),True,11,minor,0.0253,White,high,neutral,flat,none,low
WALL·E,2008,2008,1,Animation|Family|Science Fiction,10681,movie,Paul Eiding,86006,2,male,,Additional Voices (voice),True,12,minor,0.0232,White,high,neutral,flat,none,low
WALL·E,2008,2008,1,Animation|Family|Science Fiction,10681,movie,Donald Fullilove,84494,2,male,,Additional Voices (voice),True,13,minor,0.0214,Black,high,neutral,flat,none,low
WALL·E,2008,2008,1,Animation|Family|Science Fiction,10681,movie,Teresa Ganzel,117081,1,female,,Additional Voices (voice),True,14,minor,0.0199,White,high,neutral,flat,none,low
WALL·E,2008,2008,1,Animation|Family|Science Fiction,10681,movie,Jess Harnell,84495,2,male,,Additional Voices (voice),True,15,minor,0.0185,White,high,neutral,flat,none,low
WALL·E,2008,2008,1,Animation|Family|Science Fiction,10681,movie,Sherry Lynn,214701,1,female,,Additional Voices (voice),True,16,minor,0.0174,White,high,neutral,flat,none,low
WALL·E,2008,2008,1,Animation|Family|Science Fiction,10681,movie,Mickie McGowan,84493,1,female,,Additional Voices (voice),True,17,minor,0.0164,White,high,neutral,flat,none,low
WALL·E,2008,2008,1,Animation|Family|Science Fiction,10681,movie,Laraine Newman,35159,1,female,,Additional Voices (voice),True,18,minor,0.0154,White,high,neutral,flat,none,low
WALL·E,2008,2008,1,Animation|Family|Science Fiction,10681,movie,Teddy Newton,59357,2,male,,Additional Voices (voice),True,19,minor,0.0146,White,high,neutral,flat,none,low
WALL·E,2008,2008,1,Animation|Family|Science Fiction,10681,movie,Jeff Pidgeon,7882,2,male,,Additional Voices (voice),True,20,minor,0.0139,White,high,neutral,flat,none,low
Road House,2024,2024,1,Action|Thriller|Drama,359410,movie,Jake Gyllenhaal,131,2,male,,Dalton,True,1,lead,0.278,White,high,protagonist,significant,positive,medium
Road House,2024,2024,1,Action|Thriller|Drama,359410,movie,Conor McGregor,1199115,2,male,,Knox,True,2,lead,0.139,White,high,antagonist,flat,none,low
Road House,2024,2024,1,Action|Thriller|Drama,359410,movie,Billy Magnussen,141034,2,male,,Ben Brandt,True,3,lead,0.0927,White,high,antagonist,flat,none,medium
Road House,2024,2024,1,Action|Thriller|Drama,359410,movie,Travis Van Winkle,74290,2,male,,Dex,True,4,supporting,0.0695,White,high,antagonist,flat,none,medium
Road House,2024,2024,1,Action|Thriller|Drama,359410,movie,Darren Barnet,2000335,2,male,,Sam,True,5,supporting,0.0556,Mixed/Multiracial,medium,neutral,flat,none,low
Road House,2024,2024,1,Action|Thriller|Drama,359410,movie,Daniela Melchior,1784612,1,female,,Ellie,True,6,supporting,0.0463,White,high,neutral,flat,none,low
Road House,2024,2024,1,Action|Thriller|Drama,359410,movie,Jessica Williams,1394648,1,female,,Frankie,True,7,supporting,0.0397,Black,high,neutral,flat,none,low
Road House,2024,2024,1,Action|Thriller|Drama,359410,movie,Joaquim de Almeida,22462,2,male,,Sheriff,True,8,supporting,0.0347,White,high,antagonist,flat,none,medium
Road House,2024,2024,1,Action|Thriller|Drama,359410,movie,Hannah Love Lanier,3647727,1,female,,Charlie,True,9,supporting,0.0309,White,medium,neutral,flat,none,low
Road House,2024,2024,1,Action|Thriller|Drama,359410,movie,J. D. Pardo,81391,2,male,,Dell,True,10,supporting,0.0278,Hispanic/Latino,high,neutral,flat,none,low
Road House,2024,2024,1,Action|Thriller|Drama,359410,movie,Arturo Castro,1457999,2,male,,Moe,True,11,minor,0.0253,Hispanic/Latino,high,neutral,flat,none,low
Road House,2024,2024,1,Action|Thriller|Drama,359410,movie,B.K. Cannon,1437461,1,female,,Laura,True,12,minor,0.0232,Mixed/Multiracial,medium,neutral,flat,none,low
Road House,2024,2024,1,Action|Thriller|Drama,359410,movie,Post Malone,1821863,2,male,,Carter,True,13,minor,0.0214,White,high,neutral,flat,none,low
Road House,2024,2024,1,Action|Thriller|Drama,359410,movie,Lukas Gage,1371509,2,male,,Billy,True,14,minor,0.0199,White,high,neutral,flat,none,low
Road House,2024,2024,1,Action|Thriller|Drama,359410,movie,Dominique Columbus,1650612,0,unspecified,,Reef,True,15,minor,0.0185,Black,high,neutral,flat,none,low
Road House,2024,2024,1,Action|Thriller|Drama,359410,movie,Beau Knapp,1078613,2,male,,Vince,True,16,minor,0.0174,White,high,antagonist,flat,none,low
Road House,2024,2024,1,Action|Thriller|Drama,359410,movie,Kevin Carroll,6950,2,male,,Stephen,True,17,minor,0.0164,White,high,neutral,flat,none,low
Road House,2024,2024,1,Action|Thriller|Drama,359410,movie,Bob Menery,3647730,2,male,,Jack,True,18,minor,0.0154,White,high,neutral,flat,none,low
Road House,2024,2024,1,Action|Thriller|Drama,359410,movie,Cesar Báez,4607920,0,unspecified,,Sheriff's Deputy,True,19,minor,0.0146,Hispanic/Latino,high,neutral,flat,none,low
Road House,2024,2024,1,Action|Thriller|Drama,359410,movie,Franklin Romero Jr.,4607921,0,unspecified,,Sheriff's Deputy,True,20,minor,0.0139,Hispanic/Latino,high,neutral,flat,none,low
Oscar Shaw,2026,2026,1,Action|Crime|Thriller|Western,1601243,movie,Michael Jai White,64856,2,male,,Oscar Shaw,True,1,lead,0.278,Black,high,protagonist,significant,positive,medium
Oscar Shaw,2026,2026,1,Action|Crime|Thriller|Western,1601243,movie,Tyrese Gibson,8169,2,male,,Ray Jay,True,2,lead,0.139,Black,high,neutral,flat,none,low
Oscar Shaw,2026,2026,1,Action|Crime|Thriller|Western,1601243,movie,Isaiah Washington,21353,2,male,,Ernie,True,3,lead,0.0927,Black,high,neutral,flat,none,low
Oscar Shaw,2026,2026,1,Action|Crime|Thriller|Western,1601243,movie,Andrew C. English Jr.,4316762,0,unspecified,,Tron,True,4,supporting,0.0695,Black,High,neutral,flat,none,low
Oscar Shaw,2026,2026,1,Action|Crime|Thriller|Western,1601243,movie,Cecile Cubiló,1264690,1,female,,Detective Nina Perez,True,5,supporting,0.0556,Hispanic/Latino,medium,protagonist,significant,positive,medium
