title,start_year,end_year,production_span,genres,media_type,actor_name,actor_tmdb_id,actor_gender_code,actor_gender,actor_ethnicity,actor_sexuality,actor_age_at_release,character_name,is_named_character,character_gender,character_ethnicity,character_sexuality,gender_mismatch,ethnicity_mismatch,sexuality_mismatch,billing_order,role_type,prominence_score,sympathy_coding,arc_quality
The Wild Robot,2024,2024,1,Family|Animation|Science Fiction|Adventure,movie,Matt Berry,1488236,2,male,,,,Paddler (voice),False,,,,,,,6,supporting,0.0463,,
The Wild Robot,2024,2024,1,Family|Animation|Science Fiction|Adventure,movie,Ving Rhames,10182,2,male,,,,Thunderbolt (voice),False,,,,,,,7,supporting,0.0397,,
The Wild Robot,2024,2024,1,Family|Animation|Science Fiction|Adventure,movie,Mark Hamill,2,2,male,,,,Thorn (voice),False,,,,,,,8,supporting,0.0347,,
The Wild Robot,2024,2024,1,Family|Animation|Science Fiction|Adventure,movie,Catherine O'Hara,11514,1,female,,,,Pinktail (voice),False,,,,,,,9,supporting,0.0309,,
The Wild Robot,2024,2024,1,Family|Animation|Science Fiction|Adventure,movie,Boone Storm,4967567,2,male,,,,Baby Brightbill (voice),False,,,,,,,10,supporting,0.0278,,
The Wild Robot,2024,2024,1,Family|Animation|Science Fiction|Adventure,movie,Alexandra Novelle,3745698,1,female,,,,Snowdown (voice),False,,,,,,,11,minor,0.0253,,
The Wild Robot,2024,2024,1,Family|Animation|Science Fiction|Adventure,movie,Raphael Alejandro,1368512,2,male,,,,Peck (voice),False,,,,,,,12,minor,0.0232,,
The Wild Robot,2024,2024,1,Family|Animation|Science Fiction|Adventure,movie,Paul-Mikél Williams,1975196,2,male,,,,Feather (voice),False,,,,,,,13,minor,0.0214,,
The Wild Robot,2024,2024,1,Family|Animation|Science Fiction|Adventure,movie,Eddie Park,3745667,2,male,,,,Honkington (voice),False,,,,,,,14,minor,0.0199,,
The Wild Robot,2024,2024,1,Family|Animation|Science Fiction|Adventure,movie,Dee Bradley Baker,23680,2,male,,,,Raccoons / Squirrels / Badgers (voice),False,,,,,,,15,minor,0.0185,,
The Wild Robot,2024,2024,1,Family|Animation|Science Fiction|Adventure,movie,Randy Thom,42267,2,male,,,,RECOs (voice),False,,,,,,,16,minor,0.0174,,
The Wild Robot,2024,2024,1,Family|Animation|Science Fiction|Adventure,movie,Avrielle Corti,112330,1,female,,,,Automated Alarms (voice),False,,,,,,,17,minor,0.0164,,
The Wild Robot,2024,2024,1,Family|Animation|Science Fiction|Adventure,movie,Keston John,1152021,2,male,,,,Weasel 1 (voice),False,,,,,,,18,minor,0.0154,,
The Wild Robot,2024,2024,1,Family|Animation|Science Fiction|Adventure,movie,Max Mittelman,1379386,2,male,,,,Weasel 2 (voice),False,,,,,,,19,minor,0.0146,,
The Wild Robot,2024,2024,1,Family|Animation|Science Fiction|Adventure,movie,Piotr Michael,1449707,2,male,,,,Broadfoot / Weasel 3 (voice),False,,,,,,,20,minor,0.0139,,
Avengers: Endgame,2019,2019,1,Adventure|Science Fiction|Action,movie,Robert Downey Jr.,3223,2,male,,,,Tony Stark / Iron Man,True,,,,,,,1,lead,0.278,,
Avengers: Endgame,2019,2019,1,Adventure|Science Fiction|Action,movie,Chris Evans,16828,2,male,,,,Steve Rogers / Captain America,True,,,,,,,2,lead,0.139,,
Avengers: Endgame,2019,2019,1,Adventure|Science Fiction|Action,movie,Mark Ruffalo,103,2,male,,,,Bruce Banner / Hulk,True,,,,,,,3,lead,0.0927,,
Avengers: Endgame,2019,2019,1,Adventure|Science Fiction|Action,movie,Chris Hemsworth,74568,2,male,,,,Thor,True,,,,,,,4,supporting,0.0695,,
Avengers: Endgame,2019,2019,1,Adventure|Science Fiction|Action,movie,Scarlett Johansson,1245,1,female,,,,Natasha Romanoff / Black Widow,True,,,,,,,5,supporting,0.0556,,
Avengers: Endgame,2019,2019,1,Adventure|Science Fiction|Action,movie,Jeremy Renner,17604,2,male,,,,Clint Barton / Hawkeye,True,,,,,,,6,supporting,0.0463,,
Avengers: Endgame,2019,2019,1,Adventure|Science Fiction|Action,movie,Josh Brolin,16851,2,male,,,,Thanos,True,,,,,,,7,supporting,0.0397,,
Avengers: Endgame,2019,2019,1,Adventure|Science Fiction|Action,movie,Don Cheadle,1896,2,male,,,,James Rhodes / War Machine,True,,,,,,,8,supporting,0.0347,,
Avengers: Endgame,2019,2019,1,Adventure|Science Fiction|Action,movie,Paul Rudd,22226,2,male,,,,Scott Lang / Ant-Man,True,,,,,,,9,supporting,0.0309,,
Avengers: Endgame,2019,2019,1,Adventure|Science Fiction|Action,movie,Benedict Cumberbatch,71580,2,male,,,,Doctor Strange,True,,,,,,,10,supporting,0.0278,,
Avengers: Endgame,2019,2019,1,Adventure|Science Fiction|Action,movie,Chadwick Boseman,172069,2,male,,,,T'Challa / Black Panther,True,,,,,,,11,minor,0.0253,,
Avengers: Endgame,2019,2019,1,Adventure|Science Fiction|Action,movie,Brie Larson,60073,1,female,,,,Carol Danvers / Captain Marvel,True,,,,,,,12,minor,0.0232,,
Avengers: Endgame,2019,2019,1,Adventure|Science Fiction|Action,movie,Tom Holland,1136406,2,male,,,,Peter Parker / Spider-Man,True,,,,,,,13,minor,0.0214,,
Avengers: Endgame,2019,2019,1,Adventure|Science Fiction|Action,movie,Karen Gillan,543261,1,female,,,,Nebula,True,,,,,,,14,minor,0.0199,,
Avengers: Endgame,2019,2019,1,Adventure|Science Fiction|Action,movie,Zoe Saldaña,8691,1,female,,,,Gamora,True,,,,,,,15,minor,0.0185,,
Avengers: Endgame,2019,2019,1,Adventure|Science Fiction|Action,movie,Evangeline Lilly,19034,1,female,,,,Hope Van Dyne / Wasp,True,,,,,,,16,minor,0.0174,,
Avengers: Endgame,2019,2019,1,Adventure|Science Fiction|Action,movie,Tessa Thompson,62561,1,female,,,,Valkyrie,True,,,,,,,17,minor,0.0164,,
Avengers: Endgame,2019,2019,1,Adventure|Science Fiction|Action,movie,Rene Russo,14343,1,female,,,,Frigga,True,,,,,,,18,minor,0.0154,,
Avengers: Endgame,2019,2019,1,Adventure|Science Fiction|Action,movie,Elizabeth Olsen,550843,1,female,,,,Wanda Maximoff / Scarlet Witch,True,,,,,,,19,minor,0.0146,,
Avengers: Endgame,2019,2019,1,Adventure|Science Fiction|Action,movie,Anthony Mackie,53650,2,male,,,,Sam Wilson / Falcon,True,,,,,,,20,minor,0.0139,,
Avengers: Infinity War,2018,2018,1,Adventure|Action|Science Fiction,movie,Robert Downey Jr.,3223,2,male,,,,Tony Stark / Iron Man,True,,,,,,,1,lead,0.278,,
Avengers: Infinity War,2018,2018,1,Adventure|Action|Science Fiction,movie,Chris Evans,16828,2,male,,,,Steve Rogers / Captain America,True,,,,,,,2,lead,0.139,,
Avengers: Infinity War,2018,2018,1,Adventure|Action|Science Fiction,movie,Chris Hemsworth,74568,2,male,,,,Thor,True,,,,,,,3,lead,0.0927,,
Avengers: Infinity War,2018,2018,1,Adventure|Action|Science Fiction,movie,Josh Brolin,16851,2,male,,,,Thanos,True,,,,,,,4,supporting,0.0695,,
Avengers: Infinity War,2018,2018,1,Adventure|Action|Science Fiction,movie,Mark Ruffalo,103,2,male,,,,Bruce Banner / Hulk,True,,,,,,,5,supporting,0.0556,,
Avengers: Infinity War,2018,2018,1,Adventure|Action|Science Fiction,movie,Scarlett Johansson,1245,1,female,,,,Natasha Romanoff / Black Widow,True,,,,,,,6,supporting,0.0463,,
Avengers: Infinity War,2018,2018,1,Adventure|Action|Science Fiction,movie,Don Cheadle,1896,2,male,,,,James Rhodes / War Machine,True,,,,,,,7,supporting,0.0397,,
Avengers: Infinity War,2018,2018,1,Adventure|Action|Science Fiction,movie,Benedict Cumberbatch,71580,2,male,,,,Doctor Strange,True,,,,,,,8,supporting,0.0347,,
Avengers: Infinity War,2018,2018,1,Adventure|Action|Science Fiction,movie,Tom Holland,1136406,2,male,,,,Peter Parker / Spider-Man,True,,,,,,,9,supporting,0.0309,,
Avengers: Infinity War,2018,2018,1,Adventure|Action|Science Fiction,movie,Chadwick Boseman,172069,2,male,,,,T'Challa / Black Panther,True,,,,,,,10,supporting,0.0278,,
Avengers: Infinity War,2018,2018,1,Adventure|Action|Science Fiction,movie,Zoe Saldaña,8691,1,female,,,,Gamora,True,,,,,,,11,minor,0.0253,,
Avengers: Infinity War,2018,2018,1,Adventure|Action|Science Fiction,movie,Karen Gillan,543261,1,female,,,,Nebula,True,,,,,,,12,minor,0.0232,,
Avengers: Infinity War,2018,2018,1,Adventure|Action|Science Fiction,movie,Tom Hiddleston,91606,2,male,,,,Loki,True,,,,,,,13,minor,0.0214,,
Avengers: Infinity War,2018,2018,1,Adventure|Action|Science Fiction,movie,Paul Bettany,6162,2,male,,,,Vision,True,,,,,,,14,minor,0.0199,,
Avengers: Infinity War,2018,2018,1,Adventure|Action|Science Fiction,movie,Elizabeth Olsen,550843,1,female,,,,Wanda Maximoff / Scarlet Witch,True,,,,,,,15,minor,0.0185,,
Avengers: Infinity War,2018,2018,1,Adventure|Action|Science Fiction,movie,Anthony Mackie,53650,2,male,,,,Sam Wilson / Falcon,True,,,,,,,16,minor,0.0174,,
Avengers: Infinity War,2018,2018,1,Adventure|Action|Science Fiction,movie,Sebastian Stan,60898,2,male,,,,Bucky Barnes / Winter Soldier,True,,,,,,,17,minor,0.0164,,
Avengers: Infinity War,2018,2018,1,Adventure|Action|Science Fiction,movie,Idris Elba,17605,2,male,,,,Heimdall,True,,,,,,,18,minor,0.0154,,
Avengers: Infinity War,2018,2018,1,Adventure|Action|Science Fiction,movie,Danai Gurira,82104,1,female,,,,Okoye,True,,,,,,,19,minor,0.0146,,
Avengers: Infinity War,2018,2018,1,Adventure|Action|Science Fiction,movie,Peter Dinklage,22970,2,male,,,,Eitri,True,,,,,,,20,minor,0.0139,,
Inglourious Basterds,2009,2009,1,Drama|Thriller|War,movie,Brad Pitt,287,2,male,,,,LT. Aldo Raine,True,,,,,,,1,lead,0.278,,
Inglourious Basterds,2009,2009,1,Drama|Thriller|War,movie,Mélanie Laurent,19119,1,female,,,,Shosanna,True,,,,,,,2,lead,0.139,,
Inglourious Basterds,2009,2009,1,Drama|Thriller|War,movie,Christoph Waltz,27319,2,male,,,,COL. Hans Landa,True,,,,,,,3,lead,0.0927,,
Inglourious Basterds,2009,2009,1,Drama|Thriller|War,movie,Eli Roth,16847,2,male,,,,SGT. Donny Donowitz,True,,,,,,,4,supporting,0.0695,,
Inglourious Basterds,2009,2009,1,Drama|Thriller|War,movie,Michael Fassbender,17288,2,male,,,,LT. Archie Hicox,True,,,,,,,5,supporting,0.0556,,
Inglourious Basterds,2009,2009,1,Drama|Thriller|War,movie,Diane Kruger,9824,1,female,,,,Bridget von Hammersmark,True,,,,,,,6,supporting,0.0463,,
Inglourious Basterds,2009,2009,1,Drama|Thriller|War,movie,Daniel Brühl,3872,2,male,,,,Fredrick Zoller,True,,,,,,,7,supporting,0.0397,,
Inglourious Basterds,2009,2009,1,Drama|Thriller|War,movie,Til Schweiger,1844,2,male,,,,SGT. Hugo Stiglitz,True,,,,,,,8,supporting,0.0347,,
Inglourious Basterds,2009,2009,1,Drama|Thriller|War,movie,Gedeon Burkhard,32823,2,male,,,,CPL. Wilhelm Wicki,True,,,,,,,9,supporting,0.0309,,
Inglourious Basterds,2009,2009,1,Drama|Thriller|War,movie,Jacky Ido,51636,2,male,,,,Marcel,True,,,,,,,10,supporting,0.0278,,
Inglourious Basterds,2009,2009,1,Drama|Thriller|War,movie,B. J. Novak,107770,2,male,,,,PFC. Smithson Utivich,True,,,,,,,11,minor,0.0253,,
Inglourious Basterds,2009,2009,1,Drama|Thriller|War,movie,Omar Doom,23286,2,male,,,,PFC. Omar Ulmer,True,,,,,,,12,minor,0.0232,,
Inglourious Basterds,2009,2009,1,Drama|Thriller|War,movie,August Diehl,6091,2,male,,,,Major Hellstrom,True,,,,,,,13,minor,0.0214,,
Inglourious Basterds,2009,2009,1,Drama|Thriller|War,movie,Denis Ménochet,81125,2,male,,,,Perrier LaPadite,True,,,,,,,14,minor,0.0199,,
Inglourious Basterds,2009,2009,1,Drama|Thriller|War,movie,Sylvester Groth,41965,2,male,,,,Joseph Goebbels,True,,,,,,,15,minor,0.0185,,
Inglourious Basterds,2009,2009,1,Drama|Thriller|War,movie,Martin Wuttke,49056,2,male,,,,Hitler,True,,,,,,,16,minor,0.0174,,
Inglourious Basterds,2009,2009,1,Drama|Thriller|War,movie,Mike Myers,12073,2,male,,,,General Ed Fenech,True,,,,,,,17,minor,0.0164,,
Inglourious Basterds,2009,2009,1,Drama|Thriller|War,movie,Julie Dreyfus,2539,1,female,,,,Francesca Mondino,True,,,,,,,18,minor,0.0154,,
Inglourious Basterds,2009,2009,1,Drama|Thriller|War,movie,Richard Sammel,49487,2,male,,,,SGT. Rachtman,True,,,,,,,19,minor,0.0146,,
Inglourious Basterds,2009,2009,1,Drama|Thriller|War,movie,Alexander Fehling,31663,2,male,,,,Master SGT. Wilhelm / Pola Negri,True,,,,,,,20,minor,0.0139,,
Whiplash,2014,2014,1,Drama|Music|Thriller,movie,Miles Teller,996701,2,male,,,,Andrew,True,,,,,,,1,lead,0.278,,
Whiplash,2014,2014,1,Drama|Music|Thriller,movie,J.K. Simmons,18999,2,male,,,,Fletcher,True,,,,,,,2,lead,0.139,,
Whiplash,2014,2014,1,Drama|Music|Thriller,movie,Paul Reiser,781,2,male,,,,Jim,True,,,,,,,3,lead,0.0927,,
Whiplash,2014,2014,1,Drama|Music|Thriller,movie,Melissa Benoist,129104,1,female,,,,Nicole,True,,,,,,,4,supporting,0.0695,,
Whiplash,2014,2014,1,Drama|Music|Thriller,movie,Austin Stowell,970216,2,male,,,,Ryan,True,,,,,,,5,supporting,0.0556,,
Whiplash,2014,2014,1,Drama|Music|Thriller,movie,Nate Lang,1451540,2,male,,,,Carl,True,,,,,,,6,supporting,0.0463,,
Whiplash,2014,2014,1,Drama|Music|Thriller,movie,Chris Mulkey,15824,2,male,,,,Uncle Frank,True,,,,,,,7,supporting,0.0397,,
Whiplash,2014,2014,1,Drama|Music|Thriller,movie,Damon Gupton,53454,2,male,,,,Mr. Kramer,True,,,,,,,8,supporting,0.0347,,
Whiplash,2014,2014,1,Drama|Music|Thriller,movie,Suanne Spoke,1212459,1,female,,,,Aunt Emma,True,,,,,,,9,supporting,0.0309,,
Whiplash,2014,2014,1,Drama|Music|Thriller,movie,Max Kasch,52939,2,male,,,,Dorm Neighbor,True,,,,,,,10,supporting,0.0278,,
Whiplash,2014,2014,1,Drama|Music|Thriller,movie,Charlie Ian,1451542,2,male,,,,Dustin,True,,,,,,,11,minor,0.0253,,
Whiplash,2014,2014,1,Drama|Music|Thriller,movie,Jayson Blair,223012,2,male,,,,Travis,True,,,,,,,12,minor,0.0232,,
Whiplash,2014,2014,1,Drama|Music|Thriller,movie,Kofi Siriboe,1451543,2,male,,,,Bassist (Nassau),True,,,,,,,13,minor,0.0214,,
Whiplash,2014,2014,1,Drama|Music|Thriller,movie,Kavita Patil,159366,1,female,,,,Assistant - Sophie,True,,,,,,,14,minor,0.0199,,
Whiplash,2014,2014,1,Drama|Music|Thriller,movie,C.J. Vana,1451545,2,male,,,,Metz,True,,,,,,,15,minor,0.0185,,
Whiplash,2014,2014,1,Drama|Music|Thriller,movie,Tarik Lowe,171766,2,male,,,,Pianist (Studio Band),True,,,,,,,16,minor,0.0174,,
Whiplash,2014,2014,1,Drama|Music|Thriller,movie,Tyler Kimball,1398714,2,male,,,,Saxophonist #2 (Studio Band),True,,,,,,,17,minor,0.0164,,
Whiplash,2014,2014,1,Drama|Music|Thriller,movie,Rogelio Douglas Jr.,1503721,2,male,,,,Trumpeter #1 (Studio Band),True,,,,,,,18,minor,0.0154,,
Whiplash,2014,2014,1,Drama|Music|Thriller,movie,Adrian Burks,1503834,2,male,,,,Trumpeter #2 (Studio Band),True,,,,,,,19,minor,0.0146,,
Whiplash,2014,2014,1,Drama|Music|Thriller,movie,Calvin C. Winbush,1145677,2,male,,,,Saxophonist (Studio Band),True,,,,,,,20,minor,0.0139,,
Puss in Boots,2011,2011,1,Animation|Family|Fantasy|Adventure|Comedy,movie,Antonio Banderas,3131,2,male,,,,Puss in Boots (voice),False,,,,,,,1,lead,0.2819,,
Puss in Boots,2011,2011,1,Animation|Family|Fantasy|Adventure|Comedy,movie,Salma Hayek Pinault,3136,1,female,,,,Kitty Softpaws (voice),False,,,,,,,2,lead,0.1409,,
Puss in Boots,2011,2011,1,Animation|Family|Fantasy|Adventure|Comedy,movie,Zach Galifianakis,58225,2,male,,,,Humpty Dumpty (voice),False,,,,,,,3,lead,0.094,,
Puss in Boots,2011,2011,1,Animation|Family|Fantasy|Adventure|Comedy,movie,Billy Bob Thornton,879,2,male,,,,Jack (voice),False,,,,,,,4,supporting,0.0705,,
Puss in Boots,2011,2011,1,Animation|Family|Fantasy|Adventure|Comedy,movie,Amy Sedaris,12110,1,female,,,,Jill (voice),False,,,,,,,5,supporting,0.0564,,
Puss in Boots,2011,2011,1,Animation|Family|Fantasy|Adventure|Comedy,movie,Constance Marie,92326,1,female,,,,Imelda (voice),False,,,,,,,6,supporting,0.047,,
Puss in Boots,2011,2011,1,Animation|Family|Fantasy|Adventure|Comedy,movie,Mike Mitchell,64151,2,male,,,,Andy Beanstalk (voice),False,,,,,,,7,supporting,0.0403,,
Puss in Boots,2011,2011,1,Animation|Family|Fantasy|Adventure|Comedy,movie,Rich Dietl,936666,2,male,,,,Bounty Hunter (voice),False,,,,,,,8,supporting,0.0352,,
Puss in Boots,2011,2011,1,Animation|Family|Fantasy|Adventure|Comedy,movie,Guillermo del Toro,10828,2,male,,,,Comandante / Hombre del bigote (voice),False,,,,,,,9,supporting,0.0313,,
Puss in Boots,2011,2011,1,Animation|Family|Fantasy|Adventure|Comedy,movie,Conrad Vernon,12080,2,male,,,,Raoul / Soldier (voice),False,,,,,,,10,supporting,0.0282,,
Puss in Boots,2011,2011,1,Animation|Family|Fantasy|Adventure|Comedy,movie,Chris Miller,12098,2,male,,,,Little Boy Blue / Friar Miller / Prison Guard / Manuel / Rafael (voice),False,,,,,,,11,minor,0.0256,,
Puss in Boots,2011,2011,1,Animation|Family|Fantasy|Adventure|Comedy,movie,Ryan Crego,936667,2,male,,,,Luis (voice),False,,,,,,,12,minor,0.0235,,
Puss in Boots,2011,2011,1,Animation|Family|Fantasy|Adventure|Comedy,movie,Tom Wheeler,936668,2,male,,,,Bartender / Mean Boy / Wagon Driver / Hotel Owner / Rodrigo (voice),False,,,,,,,13,minor,0.0217,,
Puss in Boots,2011,2011,1,Animation|Family|Fantasy|Adventure|Comedy,movie,Tom McGrath,18864,2,male,,,,Bar Thief (voice),False,,,,,,,14,minor,0.0201,,
Puss in Boots,2011,2011,1,Animation|Family|Fantasy|Adventure|Comedy,movie,Bob Joles,179702,2,male,,,,Giuseppe (voice),False,,,,,,,15,minor,0.0188,,
Puss in Boots,2011,2011,1,Animation|Family|Fantasy|Adventure|Comedy,movie,Latifa Ouaou,936669,1,female,,,,Crazy Woman / Mean Girl / Milk Lady / Little Boy (voice),False,,,,,,,16,minor,0.0176,,
Puss in Boots,2011,2011,1,Animation|Family|Fantasy|Adventure|Comedy,movie,Jessica Schulte,936672,1,female,,,,Estella Maria (voice),False,,,,,,,17,minor,0.0166,,
Puss in Boots,2011,2011,1,Animation|Family|Fantasy|Adventure|Comedy,movie,Bob Persichetti,936670,2,male,,,,Ohhh Cat (voice),False,,,,,,,18,minor,0.0157,,
Puss in Boots,2011,2011,1,Animation|Family|Fantasy|Adventure|Comedy,movie,Nina Barry,936674,1,female,,,,Ivana / Charo (voice),False,,,,,,,19,minor,0.0148,,
Coco,2017,2017,1,Family|Animation|Music|Adventure,movie,Anthony Gonzalez,1193391,2,male,,,,Miguel Rivera (voice),False,,,,,,,1,lead,0.278,,
Coco,2017,2017,1,Family|Animation|Music|Adventure,movie,Gael García Bernal,258,2,male,,,,Héctor (voice),False,,,,,,,2,lead,0.139,,
Coco,2017,2017,1,Family|Animation|Music|Adventure,movie,Benjamin Bratt,4589,2,male,,,,Ernesto de la Cruz (voice),False,,,,,,,3,lead,0.0927,,
Coco,2017,2017,1,Family|Animation|Music|Adventure,movie,Alanna Ubach,10402,1,female,,,,Mamá Imelda (voice),False,,,,,,,4,supporting,0.0695,,
Coco,2017,2017,1,Family|Animation|Music|Adventure,movie,Renée Victor,154004,1,female,,,,Abuelita (voice),False,,,,,,,5,supporting,0.0556,,
Coco,2017,2017,1,Family|Animation|Music|Adventure,movie,Jaime Camil,545087,2,male,,,,Papá (voice),False,,,,,,,6,supporting,0.0463,,
Coco,2017,2017,1,Family|Animation|Music|Adventure,movie,Alfonso Arau,22767,2,male,,,,Papá Julio (voice),False,,,,,,,7,supporting,0.0397,,
Coco,2017,2017,1,Family|Animation|Music|Adventure,movie,Herbert Siguenza,178667,2,male,,,,Tío Oscar / Tío Felipe (voice),False,,,,,,,8,supporting,0.0347,,
Coco,2017,2017,1,Family|Animation|Music|Adventure,movie,Gabriel Iglesias,86498,2,male,,,,Clerk (voice),False,,,,,,,9,supporting,0.0309,,
Coco,2017,2017,1,Family|Animation|Music|Adventure,movie,Lombardo Boyar,4992,2,male,,,,Plaza Mariachi / Gustavo (voice),False,,,,,,,10,supporting,0.0278,,
Coco,2017,2017,1,Family|Animation|Music|Adventure,movie,Ana Ofelia Murguía,1043869,1,female,,,,Mamá Coco (voice),False,,,,,,,11,minor,0.0253,,
Coco,2017,2017,1,Family|Animation|Music|Adventure,movie,Natalia Cordova-Buckley,1693947,1,female,,,,Frida Kahlo (voice),False,,,,,,,12,minor,0.0232,,
Coco,2017,2017,1,Family|Animation|Music|Adventure,movie,Sofía Espinosa,1007527,1,female,,,,Mamá (voice),False,,,,,,,13,minor,0.0214,,
Coco,2017,2017,1,Family|Animation|Music|Adventure,movie,Selene Luna,48161,1,female,,,,Tía Rosita (voice),False,,,,,,,14,minor,0.0199,,
Coco,2017,2017,1,Family|Animation|Music|Adventure,movie,Edward James Olmos,587,2,male,,,,Chicharrón (voice),False,,,,,,,15,minor,0.0185,,
Coco,2017,2017,1,Family|Animation|Music|Adventure,movie,Carla Medina,1938082,1,female,,,,Departures Agent / Additional Voices (voice),False,,,,,,,16,minor,0.0174,,
Coco,2017,2017,1,Family|Animation|Music|Adventure,movie,Dyana Ortelli,104382,1,female,,,,Tía Victoria / Additional Voices (voice),False,,,,,,,17,minor,0.0164,,
Coco,2017,2017,1,Family|Animation|Music|Adventure,movie,Luis Valdez,82219,2,male,,,,Tío Berto / Don Hidalgo (voice),False,,,,,,,18,minor,0.0154,,
Coco,2017,2017,1,Family|Animation|Music|Adventure,movie,Blanca Araceli,1830409,1,female,,,,Emcee (voice),False,,,,,,,19,minor,0.0146,,
Coco,2017,2017,1,Family|Animation|Music|Adventure,movie,Salvador Reyes,1496949,2,male,,,,Security Guard (voice),False,,,,,,,20,minor,0.0139,,
La Haine,1995,1995,1,Drama,movie,Vincent Cassel,1925,2,male,,,,Vinz,True,,,,,,,1,lead,0.278,,
La Haine,1995,1995,1,Drama,movie,Hubert Koundé,5418,2,male,,,,Hubert,True,,,,,,,2,lead,0.139,,
La Haine,1995,1995,1,Drama,movie,Saïd Taghmaoui,5419,2,male,,,,Saïd,True,,,,,,,3,lead,0.0927,,
La Haine,1995,1995,1,Drama,movie,Abdel Ahmed Ghili,5420,2,male,,,,Abdel,True,,,,,,,4,supporting,0.0695,,
La Haine,1995,1995,1,Drama,movie,Solo,5422,2,male,,,,Santo,True,,,,,,,5,supporting,0.0556,,
La Haine,1995,1995,1,Drama,movie,Joseph Momo,5423,2,male,,,,Ordinary Man,True,,,,,,,6,supporting,0.0463,,
La Haine,1995,1995,1,Drama,movie,Héloïse Rauth,5424,1,female,,,,Sarah,True,,,,,,,7,supporting,0.0397,,
La Haine,1995,1995,1,Drama,movie,Rywka Wajsbrot,1347614,1,female,,,,Vinz's Grandmother,True,,,,,,,8,supporting,0.0347,,
La Haine,1995,1995,1,Drama,movie,Olga Abrego,1347615,1,female,,,,Vinz's Aunt,True,,,,,,,9,supporting,0.0309,,
La Haine,1995,1995,1,Drama,movie,Laurent Labasse,579488,2,male,,,,Cook,True,,,,,,,10,supporting,0.0278,,
La Haine,1995,1995,1,Drama,movie,Choukri Gabteni,64546,2,male,,,,Saïd's Brother,True,,,,,,,11,minor,0.0253,,
La Haine,1995,1995,1,Drama,movie,Nabil Ben Mhamed,2623427,2,male,,,,Joking Boy,True,,,,,,,12,minor,0.0232,,
La Haine,1995,1995,1,Drama,movie,Benoît Magimel,5442,2,male,,,,Benoît,True,,,,,,,13,minor,0.0214,,
La Haine,1995,1995,1,Drama,movie,Médard Niang,2623429,2,male,,,,Médard,True,,,,,,,14,minor,0.0199,,
La Haine,1995,1995,1,Drama,movie,Arash Mansour,2623400,2,male,,,,Arash,True,,,,,,,15,minor,0.0185,,
La Haine,1995,1995,1,Drama,movie,Abdel-Moulah Boujdouni,2623430,2,male,,,,Young Businessman,True,,,,,,,16,minor,0.0174,,
La Haine,1995,1995,1,Drama,movie,Mathilde Vitry,961888,1,female,,,,Journalist,True,,,,,,,17,minor,0.0164,,
La Haine,1995,1995,1,Drama,movie,Christian Moro,572508,2,male,,,,CRS TV Journalist,True,,,,,,,18,minor,0.0154,,
La Haine,1995,1995,1,Drama,movie,Édouard Montoute,5441,2,male,,,,Darty,True,,,,,,,19,minor,0.0146,,
La Haine,1995,1995,1,Drama,movie,JiBi,2399927,2,male,,,,Roundabout Man,True,,,,,,,20,minor,0.0139,,
Oppenheimer,2023,2023,1,Drama|History,movie,Cillian Murphy,2037,2,male,,,,J. Robert Oppenheimer,True,,,,,,,1,lead,0.278,,
Oppenheimer,2023,2023,1,Drama|History,movie,Emily Blunt,5081,1,female,,,,Kitty Oppenheimer,True,,,,,,,2,lead,0.139,,
Oppenheimer,2023,2023,1,Drama|History,movie,Matt Damon,1892,2,male,,,,Leslie Groves,True,,,,,,,3,lead,0.0927,,
Oppenheimer,2023,2023,1,Drama|History,movie,Robert Downey Jr.,3223,2,male,,,,Lewis Strauss,True,,,,,,,4,supporting,0.0695,,
Oppenheimer,2023,2023,1,Drama|History,movie,Florence Pugh,1373737,1,female,,,,Jean Tatlock,True,,,,,,,5,supporting,0.0556,,
Oppenheimer,2023,2023,1,Drama|History,movie,Josh Hartnett,2299,2,male,,,,Ernest Lawrence,True,,,,,,,6,supporting,0.0463,,
Oppenheimer,2023,2023,1,Drama|History,movie,Casey Affleck,1893,2,male,,,,Boris Pash,True,,,,,,,7,supporting,0.0397,,
Oppenheimer,2023,2023,1,Drama|History,movie,Rami Malek,17838,2,male,,,,David Hill,True,,,,,,,8,supporting,0.0347,,
Oppenheimer,2023,2023,1,Drama|History,movie,Kenneth Branagh,11181,2,male,,,,Niels Bohr,True,,,,,,,9,supporting,0.0309,,
Oppenheimer,2023,2023,1,Drama|History,movie,Benny Safdie,227564,2,male,,,,Edward Teller,True,,,,,,,10,supporting,0.0278,,
Oppenheimer,2023,2023,1,Drama|History,movie,Jason Clarke,76512,2,male,,,,Roger Robb,True,,,,,,,11,minor,0.0253,,
Oppenheimer,2023,2023,1,Drama|History,movie,Dylan Arnold,1039523,2,male,,,,Frank Oppenheimer,True,,,,,,,12,minor,0.0232,,
Oppenheimer,2023,2023,1,Drama|History,movie,Tom Conti,71010,2,male,,,,Albert Einstein,True,,,,,,,13,minor,0.0214,,
Oppenheimer,2023,2023,1,Drama|History,movie,James D'Arcy,19655,2,male,,,,Patrick Blackett,True,,,,,,,14,minor,0.0199,,
Oppenheimer,2023,2023,1,Drama|History,movie,David Dastmalchian,83854,2,male,,,,William Borden,True,,,,,,,15,minor,0.0185,,
